entry_date,product,exchange,contract_code,option_type,target_expiry,dte,trend_20d,delta,close_oi,volume,entry_price,strike,spot_close,sell_side,side_rule,put_iv_pressure,call_iv_pressure,selected_side_iv_pressure,other_side_iv_pressure,side_iv_pressure_diff,qty,target_qty,qty_fill_ratio,premium_cash,target_premium_cash,target_premium_pct,budget_group,current_group_premium_cash_before,group_premium_budget_cash,group_premium_cap_cash,portfolio_group_premium_cap_pct_nav,capped_by_group_premium,corr_peer_count,corr_peer_products,current_corr_premium_cash_before,corr_premium_budget_cash,corr_premium_cap_cash,portfolio_corr_premium_cap_pct_nav,portfolio_corr_threshold,capped_by_corr_premium,portfolio_group_margin_trigger_pct_nav,portfolio_group_new_trade_cap_after_trigger_pct_nav,group_margin_trigger_margin_pct,group_margin_trigger_budget_cash,capped_by_group_margin_trigger,margin_cash,current_margin_cash_before,post_open_margin_pct_nav,margin_budget_cash,one_lot_margin_cash,max_qty_by_margin,capped_by_margin,entry_reason,reentry_count,trigger_contract_code,trigger_entry_price,trigger_last_price,trigger_decay_ratio,overlay_atm_iv,overlay_iv_percentile,overlay_iv_prior_days,overlay_atm_option_obs,overlay_signal_rule,overlay_trigger_trade_date,overlay_atm_iv_lag1,overlay_atm_iv_lag2,overlay_atm_iv_lag3,overlay_atm_iv_lag4,overlay_iv_percentile_lag1,overlay_iv_percentile_lag2,overlay_iv_percentile_lag3,overlay_iv_percentile_lag4,strategy_layer,overlay_trigger_iv_percentile,overlay_tier_threshold,overlay_tier_max_abs_delta,overlay_tier_target_premium_pct,overlay_iv_pullback_pct,overlay_entry_iv_rebound_pct,overlay_strategy,overlay_signal_family,overlay_side_rule,overlay_priority,forced_sell_side,risk_reversal_lag1,risk_reversal_lag2,risk_reversal_lag3,abs_risk_reversal_lag1,abs_risk_reversal_lag2,abs_risk_reversal_lag3,put_iv_lag1,call_iv_lag1,put_iv_lag2,call_iv_lag2,put_iv_lag3,call_iv_lag3,term_spread_lag1,term_spread_lag2,term_spread_lag3,near_atm_iv_lag1,next_atm_iv_lag1,near_atm_iv_lag2,next_atm_iv_lag2,near_atm_iv_lag3,next_atm_iv_lag3,t1_trend_20d,t1_side,t1_trend_conflict,t1_side_skip_reason
2022-01-07,TA,CZCE,CZCE.TA203P4400,P,2022-02-09,33,,-0.0344360929864065,4224,1094,7.0,4400.0,5210.0,P,l4_diff02_delta04_l3eff015,0.2981958748201329,0.2947204590719074,0.2981958748201329,0.2947204590719074,0.0034754157482254,1071,1071,1.0,37485.0,37500.0,0.00075,CHEM|P,,,,,False,,,,,,,,False,0.45,0.00075,0.0,,False,1432462.5,0.0,0.02864925,35000000.0,1337.5,26168,False,monthly,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,CF,CZCE,CZCE.CF205P19000,P,2022-04-07,56,,-0.0686817022310181,2542,875,65.0,19000.0,21775.0,P,l4_diff02_delta04_l3eff015,0.2906041989975939,,0.2906041989975939,,,153,153,1.0,49725.0,50000.0,0.001,SOFT|P,,,,,False,,,,,,,,False,0.45,0.00075,0.0,,False,882618.75,0.0,0.017652375,35000000.0,5768.75,6067,False,monthly,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,RM,CZCE,CZCE.RM205P2900,P,2022-04-07,56,,-0.0731739179989846,2120,888,17.0,2900.0,3518.0,P,l4_diff02_delta04_l3eff015,0.3944622016828256,,0.3944622016828256,,,441,441,1.0,74970.0,75000.0,0.0015,AGRI|P,,,,,False,,,,,,,,False,0.45,0.00075,0.0,,False,850689.0,0.0,0.01701378,35000000.0,1929.0,18144,False,monthly,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,TA,CZCE,CZCE.TA204P5000,P,2022-03-03,21,,-0.0558638368478645,1991,3157,13.0,5000.0,5760.0,P,l4_diff02_delta04_l3eff015,0.4259237532700509,,0.4259237532700509,,,1153,1153,1.0,74945.0,75000.0,0.0015,CHEM|P,,,,,False,,,,,,,,False,0.45,0.00075,0.0,,False,1735265.0,0.0,0.0347053,35000000.0,1505.0,23255,False,monthly,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-17,CF,CZCE,CZCE.CF205P16000,P,2022-04-07,49,,-0.0187141116281195,1171,10,21.0,16000.0,21155.0,P,risk_reversal_lag1_positive_sell_call_else_sell_put,,,,,,119,119,1.0,12495.0,12500.0,0.00025,SOFT|P,,,,,False,,,,,,,,False,,,,,False,641856.25,0.0,0.012837125,35000000.0,5393.75,6488,False,iv_extreme_overlay,,,,,,,,,,t3_p95_rr_2d_repair_same_sign,,,,,,,,,,overlay2_risk_reversal_same_sign,0.9906832298136646,,,,,,risk_reversal_sidecar,risk_reversal_repair,risk_reversal_lag1_positive_sell_call_else_sell_put,2.0,P,-0.1146119790596164,-0.1156241487312849,-0.1194456644069858,0.1146119790596164,0.1156241487312849,0.1194456644069858,0.2996941142218093,0.1850821351621929,0.3043086247554966,0.1886844760242116,0.3150676327139592,0.1956219683069734,,,,,,,,,,,,,
2022-02-23,AL,SHFE,SHFE.al2204P20000,P,2022-03-25,30,,-0.0326980589771298,2088,453,21.0,20000.0,22710.0,P,l4_diff02_delta04_l3eff015,0.2453401444039257,,0.2453401444039257,,,476,476,1.0,49980.0,50000.0,0.001,METAL|P,,,,,False,,,,,,,,False,0.45,0.00075,0.0,,False,2752470.0,0.0,0.0550494,35000000.0,5782.5,6052,False,monthly,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23,AU,SHFE,SHFE.au2204C424,C,2022-03-25,30,,0.0662738162698118,2894,1722,0.64,424.0,387.88,C,l4_diff02_delta04_l3eff015,,0.2026768296994874,0.2026768296994874,,,78,78,1.0,49920.0,50000.0,0.001,METAL|C,,,,,False,,,,,,,,False,0.45,0.00075,0.0,,False,3481982.4000000004,0.0,0.069639648,35000000.0,44640.8,784,False,monthly,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23,CU,SHFE,SHFE.cu2204P62000,P,2022-03-25,30,,-0.0278602092028304,1881,1145,54.0,62000.0,70680.0,P,l4_diff02_delta04_l3eff015,0.2434142125231226,0.218408629969147,0.2434142125231226,0.218408629969147,0.0250055825539755,185,185,1.0,49950.0,50000.0,0.001,METAL|P,,,,,False,,,,,,,,False,0.45,0.00075,0.0,,False,3318900.0,0.0,0.066378,35000000.0,17940.0,1950,False,monthly,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-25,RM,CZCE,CZCE.RM205P2650,P,2022-04-07,41,,-0.0262482206549034,1255,200,5.5,2650.0,3500.0,P,risk_reversal_lag1_positive_sell_call_else_sell_put,,,,,,227,227,1.0,12485.0,12500.0,0.00025,AGRI|P,,,,,False,,,,,,,,False,,,,,False,409735.0,0.0,0.0081947,35000000.0,1805.0,19390,False,iv_extreme_overlay,,,,,,,,,,t3_p95_rr_2d_repair_same_sign,,,,,,,,,,overlay2_risk_reversal_same_sign,0.963963963963964,,,,,,risk_reversal_sidecar,risk_reversal_repair,risk_reversal_lag1_positive_sell_call_else_sell_put,2.0,P,-0.0894792055672661,-0.1040838903333193,-0.1099397738344897,0.0894792055672661,0.1040838903333193,0.1099397738344897,0.3991080868375409,0.3096288812702747,0.3848458174515945,0.2807619271182752,0.3811570498781533,0.2712172760436636,,,,,,,,,,,,,
2022-03-04,MA,CZCE,CZCE.MA205P2600,P,2022-04-07,34,,-0.0670319858703106,3529,2184,11.0,2600.0,3073.0,P,l4_diff02_delta04_l3eff015,0.3976893418541707,,0.3976893418541707,,,681,681,1.0,74910.0,75000.0,0.0015,CHEM|P,,,,,False,,,,,,,,False,0.45,0.00075,0.0,,False,1121266.5,0.0,0.02242533,35000000.0,1646.5,21257,False,monthly,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,V,DCE,DCE.v2205-P-7000,P,2022-04-11,31,,-0.0146139273537489,1274,18,6.5,7000.0,9226.0,P,higher_iv_pressure,0.4480863141577319,,0.4480863141577319,,,384,384,1.0,12480.0,12500.0,0.00025,CHEM|P,,,,,False,,,,,,,,False,,,,,False,632467.2000000001,0.0,0.012649344,35000000.0,1647.0500000000002,21250,False,iv_extreme_overlay,,,,,,0.3377353918225507,0.89,400.0,54.0,t4_p90_pullback_3d_lag1_ivpct_lt95_trend15,2022-03-11,0.3353275477240919,0.3431815515489713,0.3532268991838144,0.3680716871212151,0.8847117794486216,0.8969849246231156,0.9143576826196472,0.9267676767676768,,0.9267676767676768,0.9,0.04,0.00025,,,iv_pullback_sidecar,iv_extreme_pullback,higher_iv_pressure,1.0,,,,,,,,,,,,,,,,,,,,,,,-0.0271179314694135,,,
2022-03-11,TA,CZCE,CZCE.TA205P4600,P,2022-04-07,27,,-0.0258515564111978,1535,99,9.0,4600.0,6030.0,P,term_structure_t1_high_iv_pressure,,,,,,277,277,1.0,12465.0,12500.0,0.00025,CHEM|P,,,,,False,,,,,,,,False,,,,,False,430042.5,0.0,0.00860085,35000000.0,1552.5,22544,False,iv_extreme_overlay,,,,,,,,,,t3_p95_term_2d_repair_t1_no_trend_conflict_cluster_cap2,,,,,,,,,,overlay3_term_structure_cluster_cap2,1.0,,,,,,term_structure_sidecar,term_structure_repair,term_structure_t1_high_iv_pressure,3.0,P,,,,,,,,,,,,,0.0575107493740901,0.0771738525956399,0.119620850152452,0.5353962390079239,0.4778854896338337,0.551068266583778,0.4738944139881381,0.6125418784468668,0.4929210282944148,0.0614583333333333,P,False,
2022-03-12,CU,SHFE,SHFE.cu2204P62000,P,2022-03-25,13,,-0.0114003776249622,1702,7,20.0,62000.0,72370.0,P,higher_iv_pressure,0.3655200646033711,,0.3655200646033711,,,125,125,1.0,12500.0,12500.0,0.00025,METAL|P,,,,,False,,,,,,,,False,,,,,False,2274062.5,0.0,0.04548125,35000000.0,18192.5,1923,False,iv_extreme_overlay,,,,,,0.2103539957546097,0.6544715447154471,492.0,42.0,t4_p90_pullback_3d_lag1_ivpct_lt95_trend15,2022-03-12,0.2095398230181341,0.2175947056908822,0.2347280540097932,0.2702305467586211,0.6496945010183299,0.753061224489796,0.885480572597137,0.9897540983606558,,0.9897540983606558,0.9,0.04,0.00025,,,iv_pullback_sidecar,iv_extreme_pullback,higher_iv_pressure,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0126032768519814,,,
2022-03-15,MA,CZCE,CZCE.MA205C3600,C,2022-04-07,23,,0.0327656539882078,1587,224,4.0,3600.0,2917.0,C,higher_iv_pressure,0.4200778358496403,0.4541864621959359,0.4541864621959359,0.4200778358496403,0.0341086263462956,312,312,1.0,12480.0,12500.0,0.00025,CHEM|C,,,,,False,,,,,,,,False,,,,,False,467532.0,0.0,0.00935064,35000000.0,1498.5,23356,False,iv_extreme_overlay,,,,,,0.326514127466579,0.844059405940594,404.0,36.0,t4_p90_pullback_3d_lag1_ivpct_lt95_trend15,2022-03-15,0.342453840477102,0.3597573356291437,0.4191091588036308,0.4510180743066904,0.8883374689826302,0.9079601990049752,0.9376558603491272,0.965,,0.965,0.9,0.04,0.00025,,,iv_pullback_sidecar,iv_extreme_pullback,higher_iv_pressure,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0971555227188769,,,
2022-03-15,L,DCE,DCE.l2205-C-10800,C,2022-04-11,27,,0.0392081421665169,4191,2505,15.0,10800.0,8808.0,C,higher_iv_pressure,,0.4129280308105007,0.4129280308105007,,,166,166,1.0,12450.0,12500.0,0.00025,CHEM|C,,,,,False,,,,,,,,False,,,,,False,268322.4,0.0,0.005366448,35000000.0,1616.4,21653,False,iv_extreme_overlay,,,,,,0.4092164822043315,1.0,402.0,54.0,t4_p90_pullback_3d_lag1_ivpct_lt95_trend15,2022-03-15,0.2612703373538275,0.2898088947435819,0.3100359736043007,0.3392491792533937,0.8453865336658354,0.9275,0.962406015037594,0.9824120603015076,,0.9824120603015076,0.9,0.04,0.00025,,,iv_pullback_sidecar,iv_extreme_pullback,higher_iv_pressure,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0016903313049356,,,
2022-03-15,PP,DCE,DCE.pp2205-C-11000,C,2022-04-11,27,,0.0201191587692664,1477,664,7.0,11000.0,8660.0,C,higher_iv_pressure,,0.4172894367813382,0.4172894367813382,,,357,357,1.0,12495.0,12500.0,0.00025,CHEM|C,,,,,False,,,,,,,,False,,,,,False,553528.5,0.0,0.01107057,35000000.0,1550.5,22573,False,iv_extreme_overlay,,,,,,0.2762653191264114,0.8805970149253731,402.0,52.0,t4_p90_pullback_3d_lag1_ivpct_lt95_trend15,2022-03-15,0.2801740013324951,0.303484957515115,0.3553544860712936,0.3723656939602721,0.8977556109725686,0.9425,0.987468671679198,0.992462311557789,,0.992462311557789,0.9,0.04,0.00025,,,iv_pullback_sidecar,iv_extreme_pullback,higher_iv_pressure,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0391200951248513,,,
2022-03-21,IO,CFFEX,CFFEX.IO2204-P-3550,P,2022-04-15,25,,-0.0282679636266148,1654,676,4.4,3550.0,4215.0,P,higher_iv_pressure,0.3554712395189168,0.2583410087196799,0.3554712395189168,0.2583410087196799,0.0971302307992368,28,28,1.0,12320.000000000002,12500.0,0.00025,CFFEX_INDEX|P,,,,,False,,,,,,,,False,,,,,False,608720.0,0.0,0.0121744,35000000.0,21740.0,1609,False,iv_extreme_overlay,,,,,,0.2185841022238472,0.6666666666666666,423.0,50.0,t4_p90_pullback_3d_lag1_ivpct_lt95_trend15,2022-03-21,0.2233778449703135,0.2367093323905177,0.2513037227164804,0.333415205844303,0.6990521327014217,0.7957244655581948,0.8547619047619047,1.0,,1.0,0.9,0.04,0.00025,,,iv_pullback_sidecar,iv_extreme_pullback,higher_iv_pressure,1.0,,,,,,,,,,,,,,,,,,,,,,,-0.0895284804680777,,,
2022-03-26,CU,SHFE,SHFE.cu2205P62000,P,2022-04-25,30,,-0.0166792748705003,1267,6,36.0,62000.0,73250.0,P,l4_diff02_delta04_l3eff015,0.2786668071343532,0.2622250724779214,0.2786668071343532,0.2622250724779214,0.0164417346564318,277,277,1.0,49860.0,50000.0,0.001,METAL|P,,,,,False,,,,,,,,False,0.45,0.00075,0.0,,False,5122422.5,0.0,0.10244845,35000000.0,18492.5,1892,False,monthly,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
