entry_date,product,exchange,contract_code,option_type,target_expiry,dte,trend_20d,delta,close_oi,volume,entry_price,strike,spot_close,sell_side,side_rule,put_iv_pressure,call_iv_pressure,selected_side_iv_pressure,other_side_iv_pressure,side_iv_pressure_diff,qty,target_qty,qty_fill_ratio,premium_cash,target_premium_cash,target_premium_pct,budget_group,current_group_premium_cash_before,group_premium_budget_cash,group_premium_cap_cash,portfolio_group_premium_cap_pct_nav,capped_by_group_premium,corr_peer_count,corr_peer_products,current_corr_premium_cash_before,corr_premium_budget_cash,corr_premium_cap_cash,portfolio_corr_premium_cap_pct_nav,portfolio_corr_threshold,capped_by_corr_premium,portfolio_group_margin_trigger_pct_nav,portfolio_group_new_trade_cap_after_trigger_pct_nav,group_margin_trigger_margin_pct,group_margin_trigger_budget_cash,capped_by_group_margin_trigger,margin_cash,current_margin_cash_before,post_open_margin_pct_nav,margin_budget_cash,one_lot_margin_cash,max_qty_by_margin,capped_by_margin,entry_reason,strategy_layer,reentry_count,trigger_contract_code,trigger_entry_price,trigger_last_price,trigger_decay_ratio,overlay_atm_iv,overlay_iv_percentile,overlay_iv_prior_days,overlay_atm_option_obs,overlay_signal_rule,overlay_trigger_trade_date,overlay_atm_iv_lag1,overlay_atm_iv_lag2,overlay_atm_iv_lag3,overlay_atm_iv_lag4,overlay_iv_percentile_lag1,overlay_iv_percentile_lag2,overlay_iv_percentile_lag3,overlay_iv_percentile_lag4,overlay_trigger_iv_percentile,overlay_tier_threshold,overlay_tier_max_abs_delta,overlay_tier_target_premium_pct,overlay_iv_pullback_pct,overlay_entry_iv_rebound_pct,overlay_strategy,overlay_signal_family,overlay_side_rule,overlay_priority,forced_sell_side,risk_reversal_lag1,risk_reversal_lag2,risk_reversal_lag3,abs_risk_reversal_lag1,abs_risk_reversal_lag2,abs_risk_reversal_lag3,put_iv_lag1,call_iv_lag1,put_iv_lag2,call_iv_lag2,put_iv_lag3,call_iv_lag3,term_spread_lag1,term_spread_lag2,term_spread_lag3,near_atm_iv_lag1,next_atm_iv_lag1,near_atm_iv_lag2,next_atm_iv_lag2,near_atm_iv_lag3,next_atm_iv_lag3,t1_trend_20d,t1_side,t1_trend_conflict,t1_side_skip_reason
2022-03-15,PP,DCE,DCE.pp2205-C-11000,C,2022-04-11,27,,0.0202160538082533,1477.0,664.0,7.0,11000.0,8660.0,C,,,0.4150394177279684,0.4150394177279684,,,357,357,1.0,12495.0,12495.0,0.00025,PP|C,,,,,False,0,,,,,,,False,,,0.2198081286785312,,False,553528.5,11003104.2,0.2308659230557974,24037333.05,1550.5,15502,False,iv_extreme_overlay,overlay1_high_iv_pullback,0,,,,,0.2632483945421175,0.9973753280839897,385.0,17.0,t4_p95_pullback_3d,2022-03-09,0.2791977755687845,0.3077803481000806,0.3543708188149528,0.3733393615423478,0.9192708333333334,0.9530026109660574,0.9842931937172776,0.9973753280839897,0.9973753280839897,0.95,0.04,0.00025,,,overlay1_high_iv_pullback,overlay1_high_iv_pullback,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,L,DCE,DCE.l2205-C-10800,C,2022-04-11,27,,0.0394173056735227,4191.0,2505.0,15.0,10800.0,8808.0,C,,,0.4104109133698595,0.4104109133698595,,,166,166,1.0,12450.0,12450.0,0.00025,L|C,,,,,False,0,,,,,,,False,,,0.2308659230557974,,False,268322.4,11556632.7,0.2362261780851493,23483804.55,1616.4,14528,False,iv_extreme_overlay,overlay1_high_iv_pullback,0,,,,,0.2503029432437255,0.984126984126984,382.0,17.0,t4_p95_pullback_3d,2022-03-09,0.2580336135257353,0.2830202987915035,0.3255076209723314,0.3325698838458691,0.8556430446194225,0.9210526315789472,0.9736147757255936,0.984126984126984,0.984126984126984,0.95,0.04,0.00025,,,overlay1_high_iv_pullback,overlay1_high_iv_pullback,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,M,DCE,DCE.m2205-P-3550,P,2022-04-11,24,,-0.0325706702873007,8092.0,568.0,5.5,3550.0,4230.0,P,,0.5281952713588282,,0.5281952713588282,,,228,228,1.0,12540.0,12540.0,0.00025,M|P,,,,,False,0,,,,,,,False,,,0.2354960536586517,,False,494760.0,11824955.1,0.2453492857870472,23324120.4,2170.0,10748,False,iv_extreme_overlay,overlay1_high_iv_pullback,0,,,,,0.2749151780304519,0.964467005076142,398.0,32.0,t4_p95_pullback_3d,2022-03-14,0.2737769825193188,0.2750240590789743,0.2979421302489206,0.3124843117023566,0.9168765743073048,0.9242424242424242,0.9468354430379748,0.964467005076142,0.964467005076142,0.95,0.04,0.00025,,,overlay1_high_iv_pullback,overlay1_high_iv_pullback,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-21,IO,CFFEX,CFFEX.IO2204-P-3550,P,2022-04-15,25,,-0.0282679636266148,1654.0,676.0,4.4,3550.0,4215.0,P,,0.3554712395189168,0.2583410087196799,0.3554712395189168,0.2583410087196799,0.0971302307992369,28,28,1.0,12320.000000000002,12320.000000000002,0.00025,IO|P,,,,,False,0,,,,,,,False,,,0.245226411216581,,False,608720.0,12319715.1,0.2573431054602456,22846972.4,21740.0,1050,False,iv_extreme_overlay,overlay1_high_iv_pullback,0,,,,,0.2209433820643807,1.0,423.0,48.0,t4_p95_pullback_3d,2022-03-15,0.2233778449703135,0.2366971858349538,0.2480833718519424,0.3296736943446015,0.7156398104265402,0.8052256532066508,0.8452380952380952,1.0,1.0,0.95,0.04,0.00025,,,overlay1_high_iv_pullback,overlay1_high_iv_pullback,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-28,AL,SHFE,SHFE.al2205P20000,P,2022-04-25,28,-0.0260538021605591,-0.0412839262875374,1955.0,228.0,33.0,20000.0,22990.0,P,high_iv_pressure,0.300151438732622,,0.300151438732622,,,304,304,1.0,50160.0,50160.0,0.001,AL|P,,,,,False,0,,,,,,,False,,,0.089306451324284,,False,1797400.0,4491676.9,0.1250435310795684,30714893.1,5912.5,5194,False,monthly,monthly,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-29,PG,DCE,DCE.pg2205-C-7500,C,2022-04-11,13,,0.0171531788588677,3218.0,2847.0,3.6,7500.0,6040.0,C,,,0.5278239435853267,0.5278239435853267,,,174,174,1.0,12528.0,12528.0,0.00025,PG|C,,,,,False,0,,,,,,,False,,,0.1250225076029662,,False,2114448.0,6289076.9,0.1670562743002818,28923413.35,12152.0,2380,False,iv_extreme_overlay,overlay1_high_iv_pullback,0,,,,,0.4333762969850648,0.9705159705159704,411.0,39.0,t4_p95_pullback_3d,2022-03-23,0.4551067722156525,0.4661082840576787,0.4995032551900749,0.5089691221288257,0.9073170731707316,0.9144254278728606,0.9632352941176472,0.9705159705159704,0.9705159705159704,0.95,0.04,0.00025,,,overlay1_high_iv_pullback,overlay1_high_iv_pullback,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-30,AU,SHFE,SHFE.au2206C472,C,2022-05-25,56,-0.0135699373695199,0.0732356761538229,2850.0,1546.0,1.4,472.0,396.9,C,high_iv_pressure,,0.2880876878166827,0.2880876878166827,,,35,35,1.0,49000.0,49000.0,0.001,AU|C,,,,,False,0,,,,,,,False,,,0.1670183907005405,,False,1160320.0,8403524.9,0.1900795205720842,26816952.35,33152.0,808,False,monthly,monthly,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-08,SR,CZCE,CZCE.SR207P5600,P,2022-06-06,59,0.0295777055906991,-0.0766890894409392,2518.0,1300.0,11.5,5600.0,6022.0,P,high_iv_pressure,0.1382908621889116,,0.1382908621889116,,,437,437,1.0,50255.0,50255.0,0.001,SR|P,,,,,False,0,,,,,,,False,,,0.1389850409964721,,False,1759799.0000000002,6997498.9,0.1739383492650237,28245497.0,4027.000000000001,7014,False,monthly,monthly,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,IO,CFFEX,CFFEX.IO2205-P-3550,P,2022-05-20,32,,-0.02830939786349,2119.0,533.0,4.0,3550.0,4158.2,P,risk_reversal_t1_forced_rich_side,,,,,,31,31,1.0,12400.0,12400.0,0.00025,IO|P,,,,,False,0,,,,,,,False,,,0.093552414390689,,False,672700.0,4717519.0,0.1068926275749107,30581017.349999998,21700.0,1409,False,iv_extreme_overlay,overlay2_risk_reversal_same_sign,0,,,,,0.0671495913935293,0.9676674364896074,436.0,23.0,t3_p95_rr_2d_repair_same_sign,2022-04-13,0.0545317216051151,0.0603832908233628,0.0671297890959876,0.0738036906069006,0.9149425287356322,0.9493087557603688,0.9676674364896074,0.9791666666666666,0.9676674364896074,0.95,0.03,0.00025,,,overlay2_risk_reversal_same_sign,overlay2_risk_reversal_same_sign,risk_reversal_t1_forced_rich_side,2.0,P,-0.0545317216051151,-0.0603832908233628,-0.0671297890959876,0.0545317216051151,0.0603832908233628,0.0671297890959876,0.2555056975686969,0.2009739759635817,0.2571092647335229,0.19672597391016,0.2656385955411099,0.1985088064451222,,,,,,,,,,,,,
2022-04-26,AU,SHFE,SHFE.au2206P332,P,2022-05-25,29,0.0132527084908038,-0.0087572751672266,1153.0,17.0,0.1,332.0,402.16,P,high_iv_pressure,0.2937840469247693,0.2479917328538968,0.2937840469247693,0.2479917328538968,0.0457923140708724,502,502,1.0,50200.0,50200.0,0.001,AU|P,,,,,False,0,,,,,,,False,,,0.0580803413505104,,False,16200945.6,2920119.0,0.3803125690950132,32273945.85,32272.800000000003,1000,False,monthly,monthly,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
